info	GenerationTime	ExecutionTime	PlanTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_7_beta_0.6	0.0400000000373	921.02	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
exc_8_beta_0.6	0.0600000000559	920.21	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.747710622711	True
exc_9_beta_0.6	0.0600000000559	920.63	0	13	7	65	29	11	11	26	12	17	0.506329113924	0.757326007326	True
exc_10_beta_0.6	0.0600000000559	920.65	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.777472527473	True
exc_11_beta_0.6	0.0400000000373	920.07	0	13	7	65	28	11	11	26	13	15	0.512658227848	0.759157509158	True
exc_0_beta_0.55	0.0600000000559	920.33	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.750091575092	True
exc_1_beta_0.55	0.0600000000559	920.89	0	13	8	65	30	11	11	26	14	16	0.405063291139	0.795512820513	True
exc_2_beta_0.55	0.059999999823	921.1	0	13	8	65	30	11	11	26	15	15	0.405063291139	0.810176282051	True
exc_3_beta_0.55	0.0400000000373	920.64	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.820512820513	True
exc_4_beta_0.55	0.0399999998044	920.92	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_5_beta_0.55	0.0600000000559	920.65	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_6_beta_0.55	0.0700000000652	916.62	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.792124542125	True
exc_7_beta_0.55	0.0600000000559	919.7	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
exc_8_beta_0.55	0.059999999823	917.68	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_9_beta_0.55	0.0600000000559	920.58	0	13	7	65	29	11	11	26	12	17	0.506329113924	0.757326007326	True
exc_10_beta_0.55	0.0600000000559	920.88	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.777747252747	True
exc_11_beta_0.55	0.0600000000559	921.74	0	13	7	65	28	11	11	26	15	13	0.512658227848	0.752289377289	True
exc_0_beta_0.5	0.0700000000652	920.39	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_1_beta_0.5	0.0400000000373	920.7	0	13	8	65	30	11	11	26	14	16	0.405063291139	0.795512820513	True
exc_2_beta_0.5	0.0400000000373	920.42	0	13	8	65	30	11	11	26	15	15	0.405063291139	0.779887820513	True
exc_3_beta_0.5	0.0600000000559	920.35	0	13	7	65	29	11	11	26	17	12	0.506329113924	0.721611721612	True
exc_4_beta_0.5	0.059999999823	920.34	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_5_beta_0.5	0.0600000000559	920.58	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.747710622711	True
exc_6_beta_0.5	0.0600000000559	920.3	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.792124542125	True
exc_7_beta_0.5	0.059999999823	921.06	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
exc_8_beta_0.5	0.0400000000373	920.92	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765567765568	True
exc_9_beta_0.5	0.0600000000559	920.28	0	13	7	65	30	11	11	26	13	17	0.5	0.757326007326	True
exc_10_beta_0.5	0.0400000000373	920.57	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.777747252747	True
exc_11_beta_0.5	0.0600000000559	920.68	0	13	7	65	28	11	11	26	15	13	0.512658227848	0.719322344322	True
exc_0_beta_0.45	0.0400000000373	920.07	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_1_beta_0.45	0.0700000000652	920.44	0	13	8	65	30	11	11	26	14	16	0.405063291139	0.795512820513	True
exc_2_beta_0.45	0.0700000000652	920.35	0	13	8	65	30	11	11	26	15	15	0.405063291139	0.779887820513	True
exc_3_beta_0.45	0.0499999998137	920.79	0	13	7	65	29	11	11	26	17	12	0.506329113924	0.721611721612	True
exc_4_beta_0.45	0.0800000000745	920.49	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_5_beta_0.45	0.0399999998044	920.59	0	13	7	65	30	11	11	26	14	16	0.5	0.820787545788	True
exc_6_beta_0.45	0.0700000000652	921.31	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.792124542125	True
exc_7_beta_0.45	0.0600000000559	920.52	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
